image,dmos
i07_06_5.bmp,0.368686667
i07_07_1.bmp,0.620155556
i07_07_2.bmp,0.57672
i07_07_3.bmp,0.479797778
i07_07_4.bmp,0.402468889
i07_07_5.bmp,0.315245556
i07_08_1.bmp,0.651515556
i07_08_2.bmp,0.614814444
i07_08_3.bmp,0.509044444
i07_08_4.bmp,0.380246667
i07_08_5.bmp,0.292928889
i07_09_1.bmp,0.71358
i07_09_2.bmp,0.669135556
i07_09_3.bmp,0.580807778
i07_09_4.bmp,0.44186
i07_09_5.bmp,0.274074444
i07_10_1.bmp,0.681481111
i07_10_2.bmp,0.65404
i07_10_3.bmp,0.560605556
i07_10_4.bmp,0.411616667
i07_10_5.bmp,0.247474444
I07_11_1.BMP,0.609818889
i07_11_2.bmp,0.501234444
i07_11_3.bmp,0.381313333
i07_11_4.bmp,0.269135556
i07_11_5.bmp,0.108585556
i07_12_1.bmp,0.593434444
i07_12_2.bmp,0.525252222
i07_12_3.bmp,0.392592222
i07_12_4.bmp,0.318182222
i07_12_5.bmp,0.279012222
I07_13_1.BMP,0.509044444
i07_13_2.bmp,0.45202
i07_13_3.bmp,0.374676667
i07_13_4.bmp,0.30303
i07_13_5.bmp,0.279012222
i07_14_1.bmp,0.643938889
i07_14_2.bmp,0.684343333
i07_14_3.bmp,0.633838889
i07_14_4.bmp,0.580246667
i07_14_5.bmp,0.467172222
i07_15_1.bmp,0.40404
i07_15_2.bmp,0.365432222
i07_15_3.bmp,0.338383333
i07_15_4.bmp,0.371212222
i07_15_5.bmp,0.405684444
i07_16_1.bmp,0.689394444
i07_16_2.bmp,0.705426667
i07_16_3.bmp,0.659258889
i07_16_4.bmp,0.595062222
i07_16_5.bmp,0.535353333
i07_17_1.bmp,0.616161111
i07_17_2.bmp,0.711111111
i07_17_3.bmp,0.489417778
i07_17_4.bmp,0.747474444
i07_17_5.bmp,0.371212222
i07_18_1.bmp,0.598484444
i07_18_2.bmp,0.550505556
i07_18_3.bmp,0.48642
i07_18_4.bmp,0.429293333
i07_18_5.bmp,0.40404
i07_19_1.bmp,0.651852222
i07_19_2.bmp,0.604937778
i07_19_3.bmp,0.533333333
i07_19_4.bmp,0.457071111
i07_19_5.bmp,0.411616667
i07_20_1.bmp,0.638888889
i07_20_2.bmp,0.602468889
i07_20_3.bmp,0.490955556
i07_20_4.bmp,0.402468889
i07_20_5.bmp,0.325581111
i07_21_1.bmp,0.62963
i07_21_2.bmp,0.550505556
i07_21_3.bmp,0.45679
i07_21_4.bmp,0.376262222
i07_21_5.bmp,0.258397778
i07_22_1.bmp,0.659258889
i07_22_2.bmp,0.581395556
i07_22_3.bmp,0.516795556
i07_22_4.bmp,0.460317778
i07_22_5.bmp,0.295454444
i07_23_1.bmp,0.669135556
i07_23_2.bmp,0.637036667
i07_23_3.bmp,0.560493333
i07_23_4.bmp,0.4677
i07_23_5.bmp,0.293826667
i07_24_1.bmp,0.635658889
i07_24_2.bmp,0.548147778
i07_24_3.bmp,0.429293333
i07_24_4.bmp,0.25
i07_24_5.bmp,0.05291
I08_01_1.bmp,0.616487778
i08_01_2.bmp,0.523297778
i08_01_3.bmp,0.537634444
i08_01_4.bmp,0.455555556
i08_01_5.bmp,0.394265556
i08_02_1.bmp,0.621527778
i08_02_2.bmp,0.616487778
i08_02_3.bmp,0.600694444
i08_02_4.bmp,0.580645556
i08_02_5.bmp,0.516128889
i08_03_1.bmp,0.516128889
i08_03_2.bmp,0.476702222
i08_03_3.bmp,0.385185556
i08_03_4.bmp,0.329861111
i08_03_5.bmp,0.260416667
i08_04_1.bmp,0.673835556
i08_04_2.bmp,0.648745556
i08_04_3.bmp,0.625
i08_04_4.bmp,0.604166667
i08_04_5.bmp,0.551971111
i08_05_1.bmp,0.592592222
i08_05_2.bmp,0.605734444
i08_05_3.bmp,0.524305556
i08_05_4.bmp,0.44086
i08_05_5.bmp,0.347222222
i08_06_1.bmp,0.487455556
i08_06_2.bmp,0.454861111
i08_06_3.bmp,0.437036667
i08_06_4.bmp,0.401433333
i08_06_5.bmp,0.340502222
i08_07_1.bmp,0.611111111
i08_07_2.bmp,0.516128889
i08_07_3.bmp,0.462963333
i08_07_4.bmp,0.383512222
i08_07_5.bmp,0.265233333
i08_08_1.bmp,0.579861111
i08_08_2.bmp,0.510416667
i08_08_3.bmp,0.433692222
i08_08_4.bmp,0.318996667
i08_08_5.bmp,0.218637778
i08_09_1.bmp,0.634408889
i08_09_2.bmp,0.652777778
i08_09_3.bmp,0.559027778
i08_09_4.bmp,0.388888889
i08_09_5.bmp,0.194444444
i08_10_1.bmp,0.663082222
i08_10_2.bmp,0.621527778
i08_10_3.bmp,0.520833333
i08_10_4.bmp,0.357638889
i08_10_5.bmp,0.149305556
I08_11_1.BMP,0.666666667
i08_11_2.bmp,0.583333333
i08_11_3.bmp,0.507407778
i08_11_4.bmp,0.46595
i08_11_5.bmp,0.251852222
i08_12_1.bmp,0.688172222
i08_12_2.bmp,0.637993333
i08_12_3.bmp,0.611111111
i08_12_4.bmp,0.534722222
i08_12_5.bmp,0.472222222
I08_13_1.BMP,0.642361111
i08_13_2.bmp,0.362963333
i08_13_3.bmp,0.487455556
i08_13_4.bmp,0.303703333
i08_13_5.bmp,0.236111111
i08_14_1.bmp,0.628472222
i08_14_2.bmp,0.604166667
i08_14_3.bmp,0.541218889
i08_14_4.bmp,0.527777778
i08_14_5.bmp,0.444444444
i08_15_1.bmp,0.419354444
i08_15_2.bmp,0.326164444
i08_15_3.bmp,0.364583333
i08_15_4.bmp,0.409722222
i08_15_5.bmp,0.390681111
i08_16_1.bmp,0.673611111
i08_16_2.bmp,0.638888889
i08_16_3.bmp,0.65233
i08_16_4.bmp,0.544803333
i08_16_5.bmp,0.507407778
i08_17_1.bmp,0.600694444
i08_17_2.bmp,0.620072222
i08_17_3.bmp,0.465277778
i08_17_4.bmp,0.562724444
i08_17_5.bmp,0.362006667
i08_18_1.bmp,0.472222222
i08_18_2.bmp,0.415771111
i08_18_3.bmp,0.326388889
i08_18_4.bmp,0.315972222
i08_18_5.bmp,0.318996667
i08_19_1.bmp,0.598566667
i08_19_2.bmp,0.548386667
i08_19_3.bmp,0.520833333
i08_19_4.bmp,0.448028889
i08_19_5.bmp,0.399305556
i08_20_1.bmp,0.65233
i08_20_2.bmp,0.663082222
i08_20_3.bmp,0.585185556
i08_20_4.bmp,0.513888889
i08_20_5.bmp,0.423611111
i08_21_1.bmp,0.631944444
i08_21_2.bmp,0.548386667
i08_21_3.bmp,0.476702222
i08_21_4.bmp,0.422938889
i08_21_5.bmp,0.297491111
i08_22_1.bmp,0.623655556
i08_22_2.bmp,0.605734444
i08_22_3.bmp,0.462365556
i08_22_4.bmp,0.340277778
i08_22_5.bmp,0.263888889
i08_23_1.bmp,0.670251111
i08_23_2.bmp,0.684587778
i08_23_3.bmp,0.630824444
i08_23_4.bmp,0.611111111
i08_23_5.bmp,0.604166667
i08_24_1.bmp,0.659497778
i08_24_2.bmp,0.642361111
i08_24_3.bmp,0.587813333
i08_24_4.bmp,0.44086
i08_24_5.bmp,0.291666667
I09_01_1.bmp,0.59596
i09_01_2.bmp,0.555555556
i09_01_3.bmp,0.50505
i09_01_4.bmp,0.448028889
i09_01_5.bmp,0.40404
i09_02_1.bmp,0.653198889
i09_02_2.bmp,0.670033333
i09_02_3.bmp,0.618055556
i09_02_4.bmp,0.541666667
i09_02_5.bmp,0.50505
i09_03_1.bmp,0.511784444
i09_03_2.bmp,0.454861111
i09_03_3.bmp,0.410774444
i09_03_4.bmp,0.361111111
i09_03_5.bmp,0.319865556
i09_04_1.bmp,0.637993333
i09_04_2.bmp,0.621527778
i09_04_3.bmp,0.598566667
i09_04_4.bmp,0.519713333
i09_04_5.bmp,0.474747778
i09_05_1.bmp,0.659497778
i09_05_2.bmp,0.611111111
i09_05_3.bmp,0.552083333
i09_05_4.bmp,0.454545556
i09_05_5.bmp,0.399305556
i09_06_1.bmp,0.579861111
i09_06_2.bmp,0.479166667
i09_06_3.bmp,0.462365556
i09_06_4.bmp,0.423611111
i09_06_5.bmp,0.371527778
i09_07_1.bmp,0.542087778
i09_07_2.bmp,0.527777778
i09_07_3.bmp,0.458781111
i09_07_4.bmp,0.407407778
i09_07_5.bmp,0.301075556
i09_08_1.bmp,0.652777778
i09_08_2.bmp,0.582491111
i09_08_3.bmp,0.482638889
i09_08_4.bmp,0.387205556
i09_08_5.bmp,0.263888889
i09_09_1.bmp,0.727272222
i09_09_2.bmp,0.676767778
i09_09_3.bmp,0.572391111
i09_09_4.bmp,0.434027778
i09_09_5.bmp,0.279461111
i09_10_1.bmp,0.666666667
i09_10_2.bmp,0.628472222
i09_10_3.bmp,0.545138889
i09_10_4.bmp,0.354838889
i09_10_5.bmp,0.260416667
I09_11_1.BMP,0.65625
i09_11_2.bmp,0.572916667
i09_11_3.bmp,0.440972222
i09_11_4.bmp,0.267361111
i09_11_5.bmp,0.097643333
i09_12_1.bmp,0.673401111
i09_12_2.bmp,0.65625
i09_12_3.bmp,0.545138889
i09_12_4.bmp,0.329861111
i09_12_5.bmp,0.315972222
I09_13_1.BMP,0.501683333
i09_13_2.bmp,0.419354444
i09_13_3.bmp,0.37037
i09_13_4.bmp,0.313131111
i09_13_5.bmp,0.319865556
i09_14_1.bmp,0.649305556
i09_14_2.bmp,0.609427778
i09_14_3.bmp,0.697916667
i09_14_4.bmp,0.493055556
i09_14_5.bmp,0.368055556
i09_15_1.bmp,0.323232222
i09_15_2.bmp,0.340067778
i09_15_3.bmp,0.361111111
i09_15_4.bmp,0.399305556
i09_15_5.bmp,0.649831111
i09_16_1.bmp,0.673401111
i09_16_2.bmp,0.700336667
i09_16_3.bmp,0.638888889
i09_16_4.bmp,0.655914444
i09_16_5.bmp,0.518518889
i09_17_1.bmp,0.645833333
i09_17_2.bmp,0.754208889
i09_17_3.bmp,0.53125
i09_17_4.bmp,0.707071111
i09_17_5.bmp,0.400673333
i09_18_1.bmp,0.535353333
i09_18_2.bmp,0.478114444
i09_18_3.bmp,0.451613333
i09_18_4.bmp,0.368055556
i09_18_5.bmp,0.350694444
i09_19_1.bmp,0.611111111
i09_19_2.bmp,0.519713333
i09_19_3.bmp,0.501792222
i09_19_4.bmp,0.451388889
i09_19_5.bmp,0.387205556
i09_20_1.bmp,0.645833333
i09_20_2.bmp,0.62963
i09_20_3.bmp,0.5
i09_20_4.bmp,0.434343333
i09_20_5.bmp,0.323232222
i09_21_1.bmp,0.585858889
i09_21_2.bmp,0.534722222
i09_21_3.bmp,0.472222222
i09_21_4.bmp,0.388888889
i09_21_5.bmp,0.240143333
i09_22_1.bmp,0.635416667
i09_22_2.bmp,0.643097778
i09_22_3.bmp,0.611111111
i09_22_4.bmp,0.454861111
i09_22_5.bmp,0.302083333
i09_23_1.bmp,0.694444444
i09_23_2.bmp,0.697916667
i09_23_3.bmp,0.670033333
i09_23_4.bmp,0.534722222
i09_23_5.bmp,0.319444444
i09_24_1.bmp,0.638888889
i09_24_2.bmp,0.565972222
i09_24_3.bmp,0.416666667
i09_24_4.bmp,0.225588889
i09_24_5.bmp,0.026935556
I10_01_1.bmp,0.635327778
i10_01_2.bmp,0.603603333
i10_01_3.bmp,0.527065556
i10_01_4.bmp,0.504273333
i10_01_5.bmp,0.423976667
i10_02_1.bmp,0.672672222
i10_02_2.bmp,0.648648889
i10_02_3.bmp,0.641025556
i10_02_4.bmp,0.614035556
i10_02_5.bmp,0.525525556
i10_03_1.bmp,0.561561111
i10_03_2.bmp,0.484567778
i10_03_3.bmp,0.447293333
i10_03_4.bmp,0.367521111
i10_03_5.bmp,0.324786667
i10_04_1.bmp,0.675213333
i10_04_2.bmp,0.567901111
i10_04_3.bmp,0.573098889
i10_04_4.bmp,0.529914444
i10_04_5.bmp,0.470085556
i10_05_1.bmp,0.672364444
i10_05_2.bmp,0.643874444
i10_05_3.bmp,0.575498889
i10_05_4.bmp,0.488304444
i10_05_5.bmp,0.371345556
i10_06_1.bmp,0.573098889
i10_06_2.bmp,0.516516667
i10_06_3.bmp,0.508772222
i10_06_4.bmp,0.426901111
i10_06_5.bmp,0.378378889
i10_07_1.bmp,0.615615556
i10_07_2.bmp,0.558404444
i10_07_3.bmp,0.495726667
i10_07_4.bmp,0.444444444
i10_07_5.bmp,0.339181111
i10_08_1.bmp,0.663742222
i10_08_2.bmp,0.589743333
i10_08_3.bmp,0.483483333
i10_08_4.bmp,0.388888889
i10_08_5.bmp,0.309941111
i10_09_1.bmp,0.663817778
i10_09_2.bmp,0.632478889
i10_09_3.bmp,0.575498889
i10_09_4.bmp,0.423976667
i10_09_5.bmp,0.253561111
i10_10_1.bmp,0.652046667
i10_10_2.bmp,0.646198889
i10_10_3.bmp,0.578347778
i10_10_4.bmp,0.404558889
i10_10_5.bmp,0.270655556
I10_11_1.BMP,0.57265
i10_11_2.bmp,0.495726667
i10_11_3.bmp,0.401708889
i10_11_4.bmp,0.24269
i10_11_5.bmp,0.137426667
i10_12_1.bmp,0.529914444
i10_12_2.bmp,0.649123333
i10_12_3.bmp,0.547008889
i10_12_4.bmp,0.450292222
i10_12_5.bmp,0.298245556
I10_13_1.BMP,0.643274444
i10_13_2.bmp,0.435672222
i10_13_3.bmp,0.380116667
i10_13_4.bmp,0.298245556
i10_13_5.bmp,0.321937778
i10_14_1.bmp,0.646723333
i10_14_2.bmp,0.683761111
i10_14_3.bmp,0.616958889
i10_14_4.bmp,0.474474444
i10_14_5.bmp,0.426901111
i10_15_1.bmp,0.342105556
i10_15_2.bmp,0.358974444
i10_15_3.bmp,0.401708889
i10_15_4.bmp,0.374268889
i10_15_5.bmp,0.464387778
i10_16_1.bmp,0.680912222
i10_16_2.bmp,0.678062222
i10_16_3.bmp,0.669515556
i10_16_4.bmp,0.619883333
i10_16_5.bmp,0.569801111
i10_17_1.bmp,0.634503333
i10_17_2.bmp,0.732193333
i10_17_3.bmp,0.507507778
i10_17_4.bmp,0.729344444
i10_17_5.bmp,0.410256667
i10_18_1.bmp,0.501424444
i10_18_2.bmp,0.452991111
i10_18_3.bmp,0.424501111
i10_18_4.bmp,0.403508889
i10_18_5.bmp,0.368421111
i10_19_1.bmp,0.619883333
i10_19_2.bmp,0.602338889
i10_19_3.bmp,0.51952
i10_19_4.bmp,0.468468889
i10_19_5.bmp,0.430198889
i10_20_1.bmp,0.649572222
i10_20_2.bmp,0.598291111
i10_20_3.bmp,0.492877778
i10_20_4.bmp,0.397661111
i10_20_5.bmp,0.318317778
i10_21_1.bmp,0.611111111
i10_21_2.bmp,0.575498889
i10_21_3.bmp,0.472934444
i10_21_4.bmp,0.418803333
i10_21_5.bmp,0.279202222
i10_22_1.bmp,0.663742222
i10_22_2.bmp,0.54131
i10_22_3.bmp,0.498498889
i10_22_4.bmp,0.447531111
i10_22_5.bmp,0.361823333
i10_23_1.bmp,0.683761111
i10_23_2.bmp,0.660968889
i10_23_3.bmp,0.505847778
i10_23_4.bmp,0.289473333
i10_23_5.bmp,0.160818889
i10_24_1.bmp,0.606837778
i10_24_2.bmp,0.532163333
i10_24_3.bmp,0.390313333
i10_24_4.bmp,0.207206667
i10_24_5.bmp,0.040935556
I11_01_1.bmp,0.615615556
i11_01_2.bmp,0.573573333
i11_01_3.bmp,0.594594444
i11_01_4.bmp,0.47619
i11_01_5.bmp,0.429012222
i11_02_1.bmp,0.617284444
i11_02_2.bmp,0.653967778
i11_02_3.bmp,0.604937778
i11_02_4.bmp,0.57716
i11_02_5.bmp,0.527777778
i11_03_1.bmp,0.555555556
i11_03_2.bmp,0.492492222
i11_03_3.bmp,0.425396667
i11_03_4.bmp,0.363363333
i11_03_5.bmp,0.324074444
i11_04_1.bmp,0.607843333
i11_04_2.bmp,0.624624444
i11_04_3.bmp,0.587301111
i11_04_4.bmp,0.57716
i11_04_5.bmp,0.51952
i11_05_1.bmp,0.66967
i11_05_2.bmp,0.645062222
i11_05_3.bmp,0.588588889
i11_05_4.bmp,0.466048889
i11_05_5.bmp,0.339506667
i11_06_1.bmp,0.521604444
i11_06_2.bmp,0.487654444
i11_06_3.bmp,0.441441111
i11_06_4.bmp,0.393393333
i11_06_5.bmp,0.336507778
i11_07_1.bmp,0.618618889
i11_07_2.bmp,0.533333333
i11_07_3.bmp,0.503086667
i11_07_4.bmp,0.437908889
i11_07_5.bmp,0.306306667
i11_08_1.bmp,0.549206667
i11_08_2.bmp,0.507936667
i11_08_3.bmp,0.417417778
i11_08_4.bmp,0.31746
i11_08_5.bmp,0.259258889
i11_09_1.bmp,0.645645556
i11_09_2.bmp,0.651651111
i11_09_3.bmp,0.518518889
i11_09_4.bmp,0.37037
i11_09_5.bmp,0.219135556
i11_10_1.bmp,0.645645556
i11_10_2.bmp,0.627627778
i11_10_3.bmp,0.558642222
i11_10_4.bmp,0.387387778
i11_10_5.bmp,0.252252222
I11_11_1.BMP,0.651234444
i11_11_2.bmp,0.603174444
i11_11_3.bmp,0.496913333
i11_11_4.bmp,0.32381
i11_11_5.bmp,0.108024444
i11_12_1.bmp,0.623456667
i11_12_2.bmp,0.66358
i11_12_3.bmp,0.513513333
i11_12_4.bmp,0.419753333
i11_12_5.bmp,0.225308889
I11_13_1.BMP,0.453703333
i11_13_2.bmp,0.504504444
i11_13_3.bmp,0.361111111
i11_13_4.bmp,0.305555556
i11_13_5.bmp,0.253086667
i11_14_1.bmp,0.648147778
i11_14_2.bmp,0.606348889
i11_14_3.bmp,0.588588889
i11_14_4.bmp,0.574074444
i11_14_5.bmp,0.487654444
i11_15_1.bmp,0.354354444
i11_15_2.bmp,0.376543333
i11_15_3.bmp,0.388888889
i11_15_4.bmp,0.408408889
i11_15_5.bmp,0.388888889
i11_16_1.bmp,0.678678889
i11_16_2.bmp,0.657657778
i11_16_3.bmp,0.632715556
i11_16_4.bmp,0.54955
i11_16_5.bmp,0.507507778
i11_17_1.bmp,0.621621111
i11_17_2.bmp,0.75
i11_17_3.bmp,0.48254
i11_17_4.bmp,0.75976
i11_17_5.bmp,0.357357778
i11_18_1.bmp,0.506173333
i11_18_2.bmp,0.474474444
i11_18_3.bmp,0.398147778
i11_18_4.bmp,0.382353333
i11_18_5.bmp,0.39039
i11_19_1.bmp,0.627627778
i11_19_2.bmp,0.567901111
i11_19_3.bmp,0.516516667
i11_19_4.bmp,0.44127
i11_19_5.bmp,0.402402222
i11_20_1.bmp,0.669841111
i11_20_2.bmp,0.621621111
i11_20_3.bmp,0.594594444
i11_20_4.bmp,0.54321
i11_20_5.bmp,0.404321111
i11_21_1.bmp,0.633633333
i11_21_2.bmp,0.601852222
i11_21_3.bmp,0.48949
i11_21_4.bmp,0.429012222
i11_21_5.bmp,0.294294444
i11_22_1.bmp,0.618618889
i11_22_2.bmp,0.600601111
i11_22_3.bmp,0.543543333
i11_22_4.bmp,0.405405556
i11_22_5.bmp,0.280864444
i11_23_1.bmp,0.651651111
i11_23_2.bmp,0.648648889
i11_23_3.bmp,0.660661111
i11_23_4.bmp,0.585585556
i11_23_5.bmp,0.306306667
i11_24_1.bmp,0.657657778
i11_24_2.bmp,0.608024444
i11_24_3.bmp,0.514285556
i11_24_4.bmp,0.320634444
i11_24_5.bmp,0.064814444
I12_01_1.bmp,0.660661111
i12_01_2.bmp,0.552468889
i12_01_3.bmp,0.532163333
i12_01_4.bmp,0.459876667
i12_01_5.bmp,0.418128889
i12_02_1.bmp,0.675675556
i12_02_2.bmp,0.663663333
i12_02_3.bmp,0.614035556
i12_02_4.bmp,0.561403333
i12_02_5.bmp,0.504504444
i12_03_1.bmp,0.507507778
i12_03_2.bmp,0.462462222
i12_03_3.bmp,0.417417778
i12_03_4.bmp,0.345028889
i12_03_5.bmp,0.30117
i12_04_1.bmp,0.657657778
i12_04_2.bmp,0.614035556
i12_04_3.bmp,0.578947778
i12_04_4.bmp,0.522522222
i12_04_5.bmp,0.42042
i12_05_1.bmp,0.627627778
i12_05_2.bmp,0.645645556
i12_05_3.bmp,0.578947778
i12_05_4.bmp,0.483483333
i12_05_5.bmp,0.406432222
i12_06_1.bmp,0.564564444
i12_06_2.bmp,0.535087778
i12_06_3.bmp,0.495495556
i12_06_4.bmp,0.453453333
i12_06_5.bmp,0.416666667
i12_07_1.bmp,0.521604444
i12_07_2.bmp,0.488304444
i12_07_3.bmp,0.464912222
i12_07_4.bmp,0.354354444
i12_07_5.bmp,0.33642
i12_08_1.bmp,0.687134444
i12_08_2.bmp,0.608186667
i12_08_3.bmp,0.502924444
i12_08_4.bmp,0.400584444
i12_08_5.bmp,0.308642222
i12_09_1.bmp,0.701754444
i12_09_2.bmp,0.614197778
i12_09_3.bmp,0.526315556
i12_09_4.bmp,0.381381111
i12_09_5.bmp,0.250793333
i12_10_1.bmp,0.675675556
i12_10_2.bmp,0.654971111
i12_10_3.bmp,0.567251111
i12_10_4.bmp,0.345028889
i12_10_5.bmp,0.248537778
I12_11_1.BMP,0.600601111
i12_11_2.bmp,0.51952
i12_11_3.bmp,0.308642222
i12_11_4.bmp,0.216374444
i12_11_5.bmp,0.090643333
i12_12_1.bmp,0.611111111
i12_12_2.bmp,0.561403333
i12_12_3.bmp,0.405405556
i12_12_4.bmp,0.342105556
i12_12_5.bmp,0.342342222
I12_13_1.BMP,0.597597778
i12_13_2.bmp,0.507507778
i12_13_3.bmp,0.359648889
i12_13_4.bmp,0.314814444
i12_13_5.bmp,0.444444444
i12_14_1.bmp,0.616958889
i12_14_2.bmp,0.68421
i12_14_3.bmp,0.504504444
i12_14_4.bmp,0.497075556
i12_14_5.bmp,0.396396667
i12_15_1.bmp,0.388888889
i12_15_2.bmp,0.390476667
i12_15_3.bmp,0.406432222
i12_15_4.bmp,0.453216667
i12_15_5.bmp,0.504762222
i12_16_1.bmp,0.725146667
i12_16_2.bmp,0.6997
i12_16_3.bmp,0.672514444
i12_16_4.bmp,0.679012222
i12_16_5.bmp,0.630631111
i12_17_1.bmp,0.695906667
i12_17_2.bmp,0.75731
i12_17_3.bmp,0.534534444
i12_17_4.bmp,0.695906667
i12_17_5.bmp,0.447368889
i12_18_1.bmp,0.627627778
i12_18_2.bmp,0.594594444
i12_18_3.bmp,0.555555556
i12_18_4.bmp,0.498498889
i12_18_5.bmp,0.477477778
i12_19_1.bmp,0.636636667
i12_19_2.bmp,0.612612222
i12_19_3.bmp,0.588588889
i12_19_4.bmp,0.523392222
i12_19_5.bmp,0.447368889
i12_20_1.bmp,0.62037
i12_20_2.bmp,0.58642
i12_20_3.bmp,0.492492222
i12_20_4.bmp,0.400584444
i12_20_5.bmp,0.311728889
i12_21_1.bmp,0.573098889
i12_21_2.bmp,0.54955
i12_21_3.bmp,0.447368889
i12_21_4.bmp,0.33642
i12_21_5.bmp,0.222222222
i12_22_1.bmp,0.583333333
i12_22_2.bmp,0.570175556
i12_22_3.bmp,0.507507778
i12_22_4.bmp,0.388888889
i12_22_5.bmp,0.291291111
i12_23_1.bmp,0.672672222
i12_23_2.bmp,0.687134444
i12_23_3.bmp,0.54386
i12_23_4.bmp,0.354354444
i12_23_5.bmp,0.245614444
i12_24_1.bmp,0.651651111
i12_24_2.bmp,0.486486667
i12_24_3.bmp,0.342105556
i12_24_4.bmp,0.219297778
i12_24_5.bmp,0.045045556
I13_01_1.bmp,0.614986667
i13_01_2.bmp,0.602777778
i13_01_3.bmp,0.563307778
i13_01_4.bmp,0.5323
i13_01_5.bmp,0.44709
i13_02_1.bmp,0.589946667
i13_02_2.bmp,0.615176667
i13_02_3.bmp,0.625323333
i13_02_4.bmp,0.600528889
i13_02_5.bmp,0.518518889
i13_03_1.bmp,0.571428889
i13_03_2.bmp,0.563492222
i13_03_3.bmp,0.462963333
i13_03_4.bmp,0.407407778
i13_03_5.bmp,0.306877778
i13_04_1.bmp,0.636856667
i13_04_2.bmp,0.608333333
i13_04_3.bmp,0.617571111
i13_04_4.bmp,0.604335556
i13_04_5.bmp,0.547618889
i13_05_1.bmp,0.595237778
i13_05_2.bmp,0.560846667
i13_05_3.bmp,0.612403333
i13_05_4.bmp,0.462963333
i13_05_5.bmp,0.343915556
i13_06_1.bmp,0.505555556
i13_06_2.bmp,0.472867778
i13_06_3.bmp,0.407407778
i13_06_4.bmp,0.382428889
i13_06_5.bmp,0.343915556
i13_07_1.bmp,0.636111111
i13_07_2.bmp,0.590785556
i13_07_3.bmp,0.515873333
i13_07_4.bmp,0.379403333
i13_07_5.bmp,0.314363333
i13_08_1.bmp,0.534391111
i13_08_2.bmp,0.439153333
i13_08_3.bmp,0.346883333
i13_08_4.bmp,0.286822222
i13_08_5.bmp,0.193122222
i13_09_1.bmp,0.563685556
i13_09_2.bmp,0.529715556
i13_09_3.bmp,0.354005556
i13_09_4.bmp,0.240741111
i13_09_5.bmp,0.0542
i13_10_1.bmp,0.609818889
i13_10_2.bmp,0.607235556
i13_10_3.bmp,0.497222222
i13_10_4.bmp,0.361756667
i13_10_5.bmp,0.129198889
I13_11_1.BMP,0.591731111
i13_11_2.bmp,0.591731111
i13_11_3.bmp,0.521164444
i13_11_4.bmp,0.483204444
i13_11_5.bmp,0.26455
i13_12_1.bmp,0.581395556
i13_12_2.bmp,0.604651111
i13_12_3.bmp,0.568475556
