image,dmos
i13_12_4.bmp,0.584655556
i13_12_5.bmp,0.560846667
I13_13_1.BMP,0.602066667
i13_13_2.bmp,0.547618889
i13_13_3.bmp,0.5323
i13_13_4.bmp,0.403794444
i13_13_5.bmp,0.267195556
i13_14_1.bmp,0.626984444
i13_14_2.bmp,0.600528889
i13_14_3.bmp,0.637566667
i13_14_4.bmp,0.55814
i13_14_5.bmp,0.441798889
i13_15_1.bmp,0.303523333
i13_15_2.bmp,0.319783333
i13_15_3.bmp,0.338624444
i13_15_4.bmp,0.396825556
i13_15_5.bmp,0.411924444
i13_16_1.bmp,0.622738889
i13_16_2.bmp,0.586563333
i13_16_3.bmp,0.604335556
i13_16_4.bmp,0.476964444
i13_16_5.bmp,0.49354
i13_17_1.bmp,0.498707778
i13_17_2.bmp,0.736434444
i13_17_3.bmp,0.413436667
i13_17_4.bmp,0.72093
i13_17_5.bmp,0.287263333
i13_18_1.bmp,0.439024444
i13_18_2.bmp,0.416021111
i13_18_3.bmp,0.349206667
i13_18_4.bmp,0.316238889
i13_18_5.bmp,0.303523333
i13_19_1.bmp,0.582655556
i13_19_2.bmp,0.584655556
i13_19_3.bmp,0.591731111
i13_19_4.bmp,0.501355556
i13_19_5.bmp,0.462532222
i13_20_1.bmp,0.630491111
i13_20_2.bmp,0.566137778
i13_20_3.bmp,0.613756667
i13_20_4.bmp,0.587301111
i13_20_5.bmp,0.581395556
i13_21_1.bmp,0.627906667
i13_21_2.bmp,0.616402222
i13_21_3.bmp,0.566137778
i13_21_4.bmp,0.524547778
i13_21_5.bmp,0.386243333
i13_22_1.bmp,0.603174444
i13_22_2.bmp,0.531165556
i13_22_3.bmp,0.44186
i13_22_4.bmp,0.325581111
i13_22_5.bmp,0.268733333
i13_23_1.bmp,0.627906667
i13_23_2.bmp,0.599483333
i13_23_3.bmp,0.605555556
i13_23_4.bmp,0.560723333
i13_23_5.bmp,0.578811111
i13_24_1.bmp,0.604651111
i13_24_2.bmp,0.57672
i13_24_3.bmp,0.488372222
i13_24_4.bmp,0.428941111
i13_24_5.bmp,0.320105556
I14_01_1.bmp,0.654654444
i14_01_2.bmp,0.632715556
i14_01_3.bmp,0.530864444
i14_01_4.bmp,0.479365556
i14_01_5.bmp,0.416666667
i14_02_1.bmp,0.663663333
i14_02_2.bmp,0.657407778
i14_02_3.bmp,0.64127
i14_02_4.bmp,0.570987778
i14_02_5.bmp,0.503086667
i14_03_1.bmp,0.57716
i14_03_2.bmp,0.492492222
i14_03_3.bmp,0.419753333
i14_03_4.bmp,0.342592222
i14_03_5.bmp,0.288287778
i14_04_1.bmp,0.669841111
i14_04_2.bmp,0.626543333
i14_04_3.bmp,0.611111111
i14_04_4.bmp,0.51746
i14_04_5.bmp,0.447531111
i14_05_1.bmp,0.672672222
i14_05_2.bmp,0.621621111
i14_05_3.bmp,0.552468889
i14_05_4.bmp,0.462462222
i14_05_5.bmp,0.336336667
i14_06_1.bmp,0.564814444
i14_06_2.bmp,0.481481111
i14_06_3.bmp,0.447531111
i14_06_4.bmp,0.419753333
i14_06_5.bmp,0.351852222
i14_07_1.bmp,0.635802222
i14_07_2.bmp,0.604937778
i14_07_3.bmp,0.475308889
i14_07_4.bmp,0.401234444
i14_07_5.bmp,0.324324444
i14_08_1.bmp,0.603603333
i14_08_2.bmp,0.506173333
i14_08_3.bmp,0.387387778
i14_08_4.bmp,0.315315556
i14_08_5.bmp,0.177176667
i14_09_1.bmp,0.672672222
i14_09_2.bmp,0.654654444
i14_09_3.bmp,0.5
i14_09_4.bmp,0.321321111
i14_09_5.bmp,0.194444444
i14_10_1.bmp,0.641975556
i14_10_2.bmp,0.574074444
i14_10_3.bmp,0.472222222
i14_10_4.bmp,0.339506667
i14_10_5.bmp,0.20679
I14_11_1.BMP,0.663663333
i14_11_2.bmp,0.608024444
i14_11_3.bmp,0.471471111
i14_11_4.bmp,0.342592222
i14_11_5.bmp,0.142856667
i14_12_1.bmp,0.645645556
i14_12_2.bmp,0.627451111
i14_12_3.bmp,0.450793333
i14_12_4.bmp,0.45946
i14_12_5.bmp,0.354354444
I14_13_1.BMP,0.558558889
i14_13_2.bmp,0.503086667
i14_13_3.bmp,0.402402222
i14_13_4.bmp,0.342592222
i14_13_5.bmp,0.212963333
i14_14_1.bmp,0.672672222
i14_14_2.bmp,0.633633333
i14_14_3.bmp,0.521604444
i14_14_4.bmp,0.462963333
i14_14_5.bmp,0.374603333
i14_15_1.bmp,0.327327778
i14_15_2.bmp,0.372372222
i14_15_3.bmp,0.392156667
i14_15_4.bmp,0.402402222
i14_15_5.bmp,0.441441111
i14_16_1.bmp,0.64127
i14_16_2.bmp,0.663663333
i14_16_3.bmp,0.589506667
i14_16_4.bmp,0.574603333
i14_16_5.bmp,0.447618889
i14_17_1.bmp,0.600601111
i14_17_2.bmp,0.714714444
i14_17_3.bmp,0.459876667
i14_17_4.bmp,0.657657778
i14_17_5.bmp,0.36036
i14_18_1.bmp,0.596825556
i14_18_2.bmp,0.570987778
i14_18_3.bmp,0.518518889
i14_18_4.bmp,0.460784444
i14_18_5.bmp,0.416666667
i14_19_1.bmp,0.596825556
i14_19_2.bmp,0.567901111
i14_19_3.bmp,0.552468889
i14_19_4.bmp,0.434921111
i14_19_5.bmp,0.35873
i14_20_1.bmp,0.635802222
i14_20_2.bmp,0.621621111
i14_20_3.bmp,0.601852222
i14_20_4.bmp,0.466048889
i14_20_5.bmp,0.363363333
i14_21_1.bmp,0.588588889
i14_21_2.bmp,0.574074444
i14_21_3.bmp,0.504504444
i14_21_4.bmp,0.416666667
i14_21_5.bmp,0.294294444
i14_22_1.bmp,0.600601111
i14_22_2.bmp,0.596825556
i14_22_3.bmp,0.561728889
i14_22_4.bmp,0.44127
i14_22_5.bmp,0.364197778
i14_23_1.bmp,0.669753333
i14_23_2.bmp,0.66967
i14_23_3.bmp,0.623456667
i14_23_4.bmp,0.555555556
i14_23_5.bmp,0.308642222
i14_24_1.bmp,0.681682222
i14_24_2.bmp,0.62037
i14_24_3.bmp,0.493826667
i14_24_4.bmp,0.354354444
i14_24_5.bmp,0.102102222
I15_01_1.bmp,0.646913333
i15_01_2.bmp,0.563131111
i15_01_3.bmp,0.550617778
i15_01_4.bmp,0.475452222
i15_01_5.bmp,0.434567778
i15_02_1.bmp,0.676767778
i15_02_2.bmp,0.646464444
i15_02_3.bmp,0.626262222
i15_02_4.bmp,0.542928889
i15_02_5.bmp,0.515151111
i15_03_1.bmp,0.48062
i15_03_2.bmp,0.423772222
i15_03_3.bmp,0.401515556
i15_03_4.bmp,0.353086667
i15_03_5.bmp,0.29199
i15_04_1.bmp,0.669192222
i15_04_2.bmp,0.671604444
i15_04_3.bmp,0.648578889
i15_04_4.bmp,0.641975556
i15_04_5.bmp,0.55303
i15_05_1.bmp,0.642856667
i15_05_2.bmp,0.627906667
i15_05_3.bmp,0.568182222
i15_05_4.bmp,0.45202
i15_05_5.bmp,0.368686667
i15_06_1.bmp,0.492424444
i15_06_2.bmp,0.464197778
i15_06_3.bmp,0.44186
i15_06_4.bmp,0.373737778
i15_06_5.bmp,0.353086667
i15_07_1.bmp,0.534883333
i15_07_2.bmp,0.436692222
i15_07_3.bmp,0.401515556
i15_07_4.bmp,0.323456667
i15_07_5.bmp,0.271604444
i15_08_1.bmp,0.661728889
i15_08_2.bmp,0.674074444
i15_08_3.bmp,0.570706667
i15_08_4.bmp,0.436868889
i15_08_5.bmp,0.373737778
i15_09_1.bmp,0.658914444
i15_09_2.bmp,0.616161111
i15_09_3.bmp,0.521963333
i15_09_4.bmp,0.416021111
i15_09_5.bmp,0.277777778
i15_10_1.bmp,0.641975556
i15_10_2.bmp,0.633838889
i15_10_3.bmp,0.511111111
i15_10_4.bmp,0.353086667
i15_10_5.bmp,0.207407778
I15_11_1.BMP,0.649382222
i15_11_2.bmp,0.488888889
i15_11_3.bmp,0.338753333
i15_11_4.bmp,0.222222222
i15_11_5.bmp,0.072351111
i15_12_1.bmp,0.62963
i15_12_2.bmp,0.60101
i15_12_3.bmp,0.469135556
i15_12_4.bmp,0.355555556
i15_12_5.bmp,0.285353333
I15_13_1.BMP,0.537878889
i15_13_2.bmp,0.418604444
i15_13_3.bmp,0.372093333
i15_13_4.bmp,0.318182222
i15_13_5.bmp,0.234848889
i15_14_1.bmp,0.621212222
i15_14_2.bmp,0.683951111
i15_14_3.bmp,0.661728889
i15_14_4.bmp,0.558201111
i15_14_5.bmp,0.421716667
i15_15_1.bmp,0.431817778
i15_15_2.bmp,0.44697
i15_15_3.bmp,0.439394444
i15_15_4.bmp,0.459595556
i15_15_5.bmp,0.550505556
i15_16_1.bmp,0.691918889
i15_16_2.bmp,0.656331111
i15_16_3.bmp,0.602468889
i15_16_4.bmp,0.598484444
i15_16_5.bmp,0.447028889
i15_17_1.bmp,0.659091111
i15_17_2.bmp,0.740741111
i15_17_3.bmp,0.555555556
i15_17_4.bmp,0.701234444
i15_17_5.bmp,0.424691111
i15_18_1.bmp,0.57284
i15_18_2.bmp,0.534883333
i15_18_3.bmp,0.485787778
i15_18_4.bmp,0.454545556
i15_18_5.bmp,0.418604444
i15_19_1.bmp,0.656565556
i15_19_2.bmp,0.592592222
i15_19_3.bmp,0.524547778
i15_19_4.bmp,0.485787778
i15_19_5.bmp,0.434567778
i15_20_1.bmp,0.702842222
i15_20_2.bmp,0.62716
i15_20_3.bmp,0.527132222
i15_20_4.bmp,0.348147778
i15_20_5.bmp,0.271604444
i15_21_1.bmp,0.580807778
i15_21_2.bmp,0.506173333
i15_21_3.bmp,0.434567778
i15_21_4.bmp,0.34596
i15_21_5.bmp,0.255814444
i15_22_1.bmp,0.703703333
i15_22_2.bmp,0.644444444
i15_22_3.bmp,0.598484444
i15_22_4.bmp,0.498765556
i15_22_5.bmp,0.412345556
i15_23_1.bmp,0.656565556
i15_23_2.bmp,0.656565556
i15_23_3.bmp,0.59596
i15_23_4.bmp,0.497474444
i15_23_5.bmp,0.374676667
i15_24_1.bmp,0.641414444
i15_24_2.bmp,0.534883333
i15_24_3.bmp,0.358585556
i15_24_4.bmp,0.209595556
i15_24_5.bmp,0.080807778
I16_01_1.bmp,0.623931111
i16_01_2.bmp,0.627777778
i16_01_3.bmp,0.55848
i16_01_4.bmp,0.461538889
i16_01_5.bmp,0.438746667
i16_02_1.bmp,0.655555556
i16_02_2.bmp,0.683333333
i16_02_3.bmp,0.619444444
i16_02_4.bmp,0.577777778
i16_02_5.bmp,0.51282
i16_03_1.bmp,0.527065556
i16_03_2.bmp,0.453216667
i16_03_3.bmp,0.410256667
i16_03_4.bmp,0.359648889
i16_03_5.bmp,0.310541111
i16_04_1.bmp,0.647222222
i16_04_2.bmp,0.646723333
i16_04_3.bmp,0.638888889
i16_04_4.bmp,0.569801111
i16_04_5.bmp,0.51282
i16_05_1.bmp,0.644444444
i16_05_2.bmp,0.623931111
i16_05_3.bmp,0.581196667
i16_05_4.bmp,0.483333333
i16_05_5.bmp,0.377193333
i16_06_1.bmp,0.586894444
i16_06_2.bmp,0.535612222
i16_06_3.bmp,0.504273333
i16_06_4.bmp,0.44152
i16_06_5.bmp,0.39886
i16_07_1.bmp,0.608333333
i16_07_2.bmp,0.527777778
i16_07_3.bmp,0.483333333
i16_07_4.bmp,0.407407778
i16_07_5.bmp,0.344728889
i16_08_1.bmp,0.646723333
i16_08_2.bmp,0.580555556
i16_08_3.bmp,0.475
i16_08_4.bmp,0.401708889
i16_08_5.bmp,0.325
i16_09_1.bmp,0.669515556
i16_09_2.bmp,0.641025556
i16_09_3.bmp,0.509971111
i16_09_4.bmp,0.347578889
i16_09_5.bmp,0.260234444
i16_10_1.bmp,0.655555556
i16_10_2.bmp,0.641025556
i16_10_3.bmp,0.584045556
i16_10_4.bmp,0.401708889
i16_10_5.bmp,0.273504444
I16_11_1.BMP,0.652777778
i16_11_2.bmp,0.563888889
i16_11_3.bmp,0.321937778
i16_11_4.bmp,0.230555556
i16_11_5.bmp,0.105555556
i16_12_1.bmp,0.652777778
i16_12_2.bmp,0.619444444
i16_12_3.bmp,0.547222222
i16_12_4.bmp,0.364672222
i16_12_5.bmp,0.288888889
I16_13_1.BMP,0.511111111
i16_13_2.bmp,0.423976667
i16_13_3.bmp,0.495726667
i16_13_4.bmp,0.339031111
i16_13_5.bmp,0.402777778
i16_14_1.bmp,0.641025556
i16_14_2.bmp,0.681286667
i16_14_3.bmp,0.623931111
i16_14_4.bmp,0.614035556
i16_14_5.bmp,0.508333333
i16_15_1.bmp,0.378917778
i16_15_2.bmp,0.393162222
i16_15_3.bmp,0.386111111
i16_15_4.bmp,0.405555556
i16_15_5.bmp,0.447368889
i16_16_1.bmp,0.65812
i16_16_2.bmp,0.697222222
i16_16_3.bmp,0.631578889
i16_16_4.bmp,0.638888889
i16_16_5.bmp,0.51282
i16_17_1.bmp,0.647222222
i16_17_2.bmp,0.788888889
i16_17_3.bmp,0.527777778
i16_17_4.bmp,0.738888889
i16_17_5.bmp,0.373218889
i16_18_1.bmp,0.511111111
i16_18_2.bmp,0.488304444
i16_18_3.bmp,0.45
i16_18_4.bmp,0.435897778
i16_18_5.bmp,0.438596667
i16_19_1.bmp,0.619444444
i16_19_2.bmp,0.597222222
i16_19_3.bmp,0.51282
i16_19_4.bmp,0.461538889
i16_19_5.bmp,0.407407778
i16_20_1.bmp,0.675213333
i16_20_2.bmp,0.638176667
i16_20_3.bmp,0.576023333
i16_20_4.bmp,0.458333333
i16_20_5.bmp,0.39886
i16_21_1.bmp,0.647222222
i16_21_2.bmp,0.606837778
i16_21_3.bmp,0.472934444
i16_21_4.bmp,0.418803333
i16_21_5.bmp,0.205127778
i16_22_1.bmp,0.623931111
i16_22_2.bmp,0.594444444
i16_22_3.bmp,0.54955
i16_22_4.bmp,0.44152
i16_22_5.bmp,0.308333333
i16_23_1.bmp,0.680555556
i16_23_2.bmp,0.536111111
i16_23_3.bmp,0.3
i16_23_4.bmp,0.239765556
i16_23_5.bmp,0.169591111
i16_24_1.bmp,0.596491111
i16_24_2.bmp,0.450292222
i16_24_3.bmp,0.293447778
i16_24_4.bmp,0.204678889
i16_24_5.bmp,0.108262222
I17_01_1.bmp,0.654654444
i17_01_2.bmp,0.578947778
i17_01_3.bmp,0.561253333
i17_01_4.bmp,0.48718
i17_01_5.bmp,0.430198889
i17_02_1.bmp,0.638888889
i17_02_2.bmp,0.666666667
i17_02_3.bmp,0.647222222
i17_02_4.bmp,0.586111111
i17_02_5.bmp,0.498575556
i17_03_1.bmp,0.552631111
i17_03_2.bmp,0.492877778
i17_03_3.bmp,0.424501111
i17_03_4.bmp,0.372222222
i17_03_5.bmp,0.321937778
i17_04_1.bmp,0.641025556
i17_04_2.bmp,0.663742222
i17_04_3.bmp,0.592592222
i17_04_4.bmp,0.581871111
i17_04_5.bmp,0.526315556
i17_05_1.bmp,0.647222222
i17_05_2.bmp,0.658333333
i17_05_3.bmp,0.581871111
i17_05_4.bmp,0.464387778
i17_05_5.bmp,0.371345556
i17_06_1.bmp,0.47076
i17_06_2.bmp,0.492492222
i17_06_3.bmp,0.444444444
i17_06_4.bmp,0.394444444
i17_06_5.bmp,0.367521111
i17_07_1.bmp,0.635327778
i17_07_2.bmp,0.517543333
i17_07_3.bmp,0.433048889
i17_07_4.bmp,0.356125556
i17_07_5.bmp,0.274853333
i17_08_1.bmp,0.638176667
i17_08_2.bmp,0.580555556
i17_08_3.bmp,0.508333333
i17_08_4.bmp,0.413105556
i17_08_5.bmp,0.327777778
i17_09_1.bmp,0.669444444
i17_09_2.bmp,0.678362222
i17_09_3.bmp,0.558333333
i17_09_4.bmp,0.424501111
i17_09_5.bmp,0.273273333
i17_10_1.bmp,0.672364444
i17_10_2.bmp,0.658333333
i17_10_3.bmp,0.57265
i17_10_4.bmp,0.380555556
i17_10_5.bmp,0.25
I17_11_1.BMP,0.618233333
i17_11_2.bmp,0.603988889
i17_11_3.bmp,0.42735
i17_11_4.bmp,0.307692222
i17_11_5.bmp,0.113888889
i17_12_1.bmp,0.652777778
i17_12_2.bmp,0.65812
i17_12_3.bmp,0.564102222
i17_12_4.bmp,0.436111111
i17_12_5.bmp,0.276353333
I17_13_1.BMP,0.572222222
i17_13_2.bmp,0.494444444
i17_13_3.bmp,0.362573333
i17_13_4.bmp,0.269444444
i17_13_5.bmp,0.263157778
i17_14_1.bmp,0.652777778
i17_14_2.bmp,0.643874444
i17_14_3.bmp,0.614035556
i17_14_4.bmp,0.48433
i17_14_5.bmp,0.391666667
i17_15_1.bmp,0.394444444
i17_15_2.bmp,0.378917778
i17_15_3.bmp,0.361823333
i17_15_4.bmp,0.402777778
i17_15_5.bmp,0.444444444
i17_16_1.bmp,0.658333333
i17_16_2.bmp,0.669444444
i17_16_3.bmp,0.619883333
i17_16_4.bmp,0.573098889
i17_16_5.bmp,0.464387778
i17_17_1.bmp,0.619444444
i17_17_2.bmp,0.736111111
i17_17_3.bmp,0.498575556
i17_17_4.bmp,0.788888889
i17_17_5.bmp,0.374268889
i17_18_1.bmp,0.505555556
i17_18_2.bmp,0.452991111
i17_18_3.bmp,0.45869
i17_18_4.bmp,0.424501111
i17_18_5.bmp,0.413105556
i17_19_1.bmp,0.636111111
i17_19_2.bmp,0.592592222
i17_19_3.bmp,0.529914444
i17_19_4.bmp,0.478632222
i17_19_5.bmp,0.435897778
i17_20_1.bmp,0.638888889
i17_20_2.bmp,0.605555556
i17_20_3.bmp,0.540935556
i17_20_4.bmp,0.48538
i17_20_5.bmp,0.318317778
i17_21_1.bmp,0.602777778
i17_21_2.bmp,0.532763333
i17_21_3.bmp,0.472222222
i17_21_4.bmp,0.376068889
i17_21_5.bmp,0.280702222
i17_22_1.bmp,0.663888889
i17_22_2.bmp,0.623931111
i17_22_3.bmp,0.482456667
i17_22_4.bmp,0.39886
i17_22_5.bmp,0.321937778
i17_23_1.bmp,0.655555556
i17_23_2.bmp,0.655555556
i17_23_3.bmp,0.507122222
i17_23_4.bmp,0.350427778
i17_23_5.bmp,0.213675556
i17_24_1.bmp,0.672222222
i17_24_2.bmp,0.613888889
i17_24_3.bmp,0.44152
i17_24_4.bmp,0.225071111
i17_24_5.bmp,0.038012222
I18_01_1.bmp,0.632275556
i18_01_2.bmp,0.601625556
i18_01_3.bmp,0.538888889
i18_01_4.bmp,0.495934444
i18_01_5.bmp,0.444444444
i18_02_1.bmp,0.661246667
i18_02_2.bmp,0.653438889
i18_02_3.bmp,0.637566667
i18_02_4.bmp,0.514905556
i18_02_5.bmp,0.471544444
i18_03_1.bmp,0.55291
i18_03_2.bmp,0.505555556
i18_03_3.bmp,0.415344444
i18_03_4.bmp,0.346561111
i18_03_5.bmp,0.283068889
i18_04_1.bmp,0.686111111
i18_04_2.bmp,0.653438889
i18_04_3.bmp,0.653116667
i18_04_4.bmp,0.590785556
i18_04_5.bmp,0.482384444
i18_05_1.bmp,0.693766667
i18_05_2.bmp,0.623306667
i18_05_3.bmp,0.574525556
i18_05_4.bmp,0.444444444
i18_05_5.bmp,0.347222222
i18_06_1.bmp,0.507936667
i18_06_2.bmp,0.461111111
i18_06_3.bmp,0.42328
i18_06_4.bmp,0.414634444
i18_06_5.bmp,0.355013333
i18_07_1.bmp,0.619047778
i18_07_2.bmp,0.547618889
i18_07_3.bmp,0.468254444
i18_07_4.bmp,0.378306667
i18_07_5.bmp,0.333333333
i18_08_1.bmp,0.632275556
i18_08_2.bmp,0.517615556
i18_08_3.bmp,0.460317778
i18_08_4.bmp,0.338624444
i18_08_5.bmp,0.227642222
i18_09_1.bmp,0.669376667
i18_09_2.bmp,0.653438889
i18_09_3.bmp,0.473544444
i18_09_4.bmp,0.336043333
i18_09_5.bmp,0.189702222
i18_10_1.bmp,0.674796667
i18_10_2.bmp,0.642276667
i18_10_3.bmp,0.519444444
i18_10_4.bmp,0.388888889
i18_10_5.bmp,0.241192222
I18_11_1.BMP,0.644986667
i18_11_2.bmp,0.611111111
i18_11_3.bmp,0.501355556
i18_11_4.bmp,0.34127
i18_11_5.bmp,0.111111111
i18_12_1.bmp,0.706348889
i18_12_2.bmp,0.596205556
i18_12_3.bmp,0.617886667
i18_12_4.bmp,0.547222222
i18_12_5.bmp,0.295393333
I18_13_1.BMP,0.460704444
i18_13_2.bmp,0.484126667
i18_13_3.bmp,0.431216667
i18_13_4.bmp,0.322493333
i18_13_5.bmp,0.273712222
i18_14_1.bmp,0.550135556
i18_14_2.bmp,0.666666667
i18_14_3.bmp,0.466124444
i18_14_4.bmp,0.462963333
i18_14_5.bmp,0.371273333
i18_15_1.bmp,0.357723333
i18_15_2.bmp,0.371273333
i18_15_3.bmp,0.355555556
i18_15_4.bmp,0.391666667
i18_15_5.bmp,0.439153333
i18_16_1.bmp,0.712736667
i18_16_2.bmp,0.661375556
i18_16_3.bmp,0.632275556
i18_16_4.bmp,0.555555556
i18_16_5.bmp,0.472934444
i18_17_1.bmp,0.65873
i18_17_2.bmp,0.677506667
i18_17_3.bmp,0.490514444
i18_17_4.bmp,0.656084444
i18_17_5.bmp,0.387533333
i18_18_1.bmp,0.558265556
i18_18_2.bmp,0.533333333
i18_18_3.bmp,0.484126667
i18_18_4.bmp,0.452381111
i18_18_5.bmp,0.455026667
i18_19_1.bmp,0.571428889
i18_19_2.bmp,0.563492222
i18_19_3.bmp,0.486111111
i18_19_4.bmp,0.428184444
i18_19_5.bmp,0.411924444
i18_20_1.bmp,0.685185556
i18_20_2.bmp,0.619047778
i18_20_3.bmp,0.596205556
i18_20_4.bmp,0.485094444
i18_20_5.bmp,0.369444444
i18_21_1.bmp,0.613756667
i18_21_2.bmp,0.593495556
i18_21_3.bmp,0.5
i18_21_4.bmp,0.362433333
i18_21_5.bmp,0.257452222
i18_22_1.bmp,0.634921111
i18_22_2.bmp,0.489417778
i18_22_3.bmp,0.409214444
i18_22_4.bmp,0.328042222
i18_22_5.bmp,0.259258889
i18_23_1.bmp,0.701057778
i18_23_2.bmp,0.687831111
i18_23_3.bmp,0.675
i18_23_4.bmp,0.65873
i18_23_5.bmp,0.444444444
i18_24_1.bmp,0.655826667
i18_24_2.bmp,0.621693333
i18_24_3.bmp,0.509485556
i18_24_4.bmp,0.357723333
i18_24_5.bmp,0.113756667
I19_01_1.bmp,0.636636667
i19_01_2.bmp,0.567567778
i19_01_3.bmp,0.511695556
i19_01_4.bmp,0.45946
i19_01_5.bmp,0.396396667
i19_02_1.bmp,0.675675556
i19_02_2.bmp,0.627627778
i19_02_3.bmp,0.619883333
i19_02_4.bmp,0.555555556
i19_02_5.bmp,0.496913333
i19_03_1.bmp,0.518518889
i19_03_2.bmp,0.45045
i19_03_3.bmp,0.403508889
i19_03_4.bmp,0.333333333
i19_03_5.bmp,0.280702222
i19_04_1.bmp,0.654971111
i19_04_2.bmp,0.660661111
i19_04_3.bmp,0.654971111
i19_04_4.bmp,0.582582222
i19_04_5.bmp,0.498498889
i19_05_1.bmp,0.663742222
i19_05_2.bmp,0.611111111
i19_05_3.bmp,0.564327778
i19_05_4.bmp,0.444444444
i19_05_5.bmp,0.353801111
i19_06_1.bmp,0.526315556
i19_06_2.bmp,0.516516667
i19_06_3.bmp,0.429824444
i19_06_4.bmp,0.396396667
i19_06_5.bmp,0.354354444
i19_07_1.bmp,0.597597778
i19_07_2.bmp,0.51952
i19_07_3.bmp,0.432098889
i19_07_4.bmp,0.354937778
i19_07_5.bmp,0.289473333
i19_08_1.bmp,0.594594444
i19_08_2.bmp,0.522522222
i19_08_3.bmp,0.418128889
i19_08_4.bmp,0.321321111
i19_08_5.bmp,0.252252222
i19_09_1.bmp,0.675675556
i19_09_2.bmp,0.654971111
i19_09_3.bmp,0.540935556
i19_09_4.bmp,0.363363333
i19_09_5.bmp,0.207206667
i19_10_1.bmp,0.637426667
i19_10_2.bmp,0.608024444
i19_10_3.bmp,0.540123333
i19_10_4.bmp,0.333333333
i19_10_5.bmp,0.18421
I19_11_1.BMP,0.614035556
i19_11_2.bmp,0.552631111
i19_11_3.bmp,0.502924444
i19_11_4.bmp,0.327327778
i19_11_5.bmp,0.137426667
i19_12_1.bmp,0.681286667
i19_12_2.bmp,0.621621111
i19_12_3.bmp,0.576023333
i19_12_4.bmp,0.564564444
i19_12_5.bmp,0.503086667
I19_13_1.BMP,0.51952
i19_13_2.bmp,0.450292222
i19_13_3.bmp,0.402402222
i19_13_4.bmp,0.342105556
i19_13_5.bmp,0.216374444
i19_14_1.bmp,0.623456667
i19_14_2.bmp,0.669591111
i19_14_3.bmp,0.606606667
i19_14_4.bmp,0.546783333
i19_14_5.bmp,0.405405556
i19_15_1.bmp,0.320987778
i19_15_2.bmp,0.364197778
i19_15_3.bmp,0.39039
i19_15_4.bmp,0.409356667
i19_15_5.bmp,0.393393333
i19_16_1.bmp,0.681286667
i19_16_2.bmp,0.695906667
i19_16_3.bmp,0.587718889
i19_16_4.bmp,0.649123333
i19_16_5.bmp,0.490741111
i19_17_1.bmp,0.608186667
i19_17_2.bmp,0.687687778
i19_17_3.bmp,0.492492222
i19_17_4.bmp,0.63964
i19_17_5.bmp,0.371345556
i19_18_1.bmp,0.570571111
i19_18_2.bmp,0.487654444
i19_18_3.bmp,0.471471111
