image,dmos
i19_18_4.bmp,0.453453333
i19_18_5.bmp,0.45045
i19_19_1.bmp,0.615615556
i19_19_2.bmp,0.552552222
i19_19_3.bmp,0.506173333
i19_19_4.bmp,0.479365556
i19_19_5.bmp,0.395062222
i19_20_1.bmp,0.633633333
i19_20_2.bmp,0.634503333
i19_20_3.bmp,0.576576667
i19_20_4.bmp,0.459876667
i19_20_5.bmp,0.339181111
i19_21_1.bmp,0.600601111
i19_21_2.bmp,0.573573333
i19_21_3.bmp,0.453453333
i19_21_4.bmp,0.396396667
i19_21_5.bmp,0.25
i19_22_1.bmp,0.637426667
i19_22_2.bmp,0.591591111
i19_22_3.bmp,0.488888889
i19_22_4.bmp,0.438596667
i19_22_5.bmp,0.306306667
i19_23_1.bmp,0.652046667
i19_23_2.bmp,0.69883
i19_23_3.bmp,0.63964
i19_23_4.bmp,0.640351111
i19_23_5.bmp,0.57958
i19_24_1.bmp,0.606606667
i19_24_2.bmp,0.522522222
i19_24_3.bmp,0.404321111
i19_24_4.bmp,0.277777778
i19_24_5.bmp,0.08642
I20_01_1.bmp,0.641025556
i20_01_2.bmp,0.612535556
i20_01_3.bmp,0.546783333
i20_01_4.bmp,0.492877778
i20_01_5.bmp,0.42042
i20_02_1.bmp,0.649123333
i20_02_2.bmp,0.643874444
i20_02_3.bmp,0.612612222
i20_02_4.bmp,0.586894444
i20_02_5.bmp,0.498575556
i20_03_1.bmp,0.549707778
i20_03_2.bmp,0.467836667
i20_03_3.bmp,0.423423333
i20_03_4.bmp,0.347578889
i20_03_5.bmp,0.295321111
i20_04_1.bmp,0.634503333
i20_04_2.bmp,0.608186667
i20_04_3.bmp,0.573098889
i20_04_4.bmp,0.525525556
i20_04_5.bmp,0.45045
i20_05_1.bmp,0.669591111
i20_05_2.bmp,0.640351111
i20_05_3.bmp,0.599415556
i20_05_4.bmp,0.470085556
i20_05_5.bmp,0.324561111
i20_06_1.bmp,0.552631111
i20_06_2.bmp,0.459876667
i20_06_3.bmp,0.438596667
i20_06_4.bmp,0.381766667
i20_06_5.bmp,0.344728889
i20_07_1.bmp,0.586894444
i20_07_2.bmp,0.525525556
i20_07_3.bmp,0.497075556
i20_07_4.bmp,0.415204444
i20_07_5.bmp,0.364672222
i20_08_1.bmp,0.628654444
i20_08_2.bmp,0.588588889
i20_08_3.bmp,0.447531111
i20_08_4.bmp,0.380116667
i20_08_5.bmp,0.287748889
i20_09_1.bmp,0.695906667
i20_09_2.bmp,0.681286667
i20_09_3.bmp,0.592592222
i20_09_4.bmp,0.417417778
i20_09_5.bmp,0.246246667
i20_10_1.bmp,0.681286667
i20_10_2.bmp,0.637426667
i20_10_3.bmp,0.549382222
i20_10_4.bmp,0.397661111
i20_10_5.bmp,0.304843333
I20_11_1.BMP,0.619883333
i20_11_2.bmp,0.538012222
i20_11_3.bmp,0.381381111
i20_11_4.bmp,0.22807
i20_11_5.bmp,0.082621111
i20_12_1.bmp,0.680912222
i20_12_2.bmp,0.589743333
i20_12_3.bmp,0.494152222
i20_12_4.bmp,0.472934444
i20_12_5.bmp,0.28655
I20_13_1.BMP,0.57265
i20_13_2.bmp,0.421052222
i20_13_3.bmp,0.424501111
i20_13_4.bmp,0.321321111
i20_13_5.bmp,0.225225556
i20_14_1.bmp,0.669591111
i20_14_2.bmp,0.649123333
i20_14_3.bmp,0.505847778
i20_14_4.bmp,0.45869
i20_14_5.bmp,0.374268889
i20_15_1.bmp,0.358974444
i20_15_2.bmp,0.371345556
i20_15_3.bmp,0.410256667
i20_15_4.bmp,0.433048889
i20_15_5.bmp,0.450142222
i20_16_1.bmp,0.672364444
i20_16_2.bmp,0.672672222
i20_16_3.bmp,0.600601111
i20_16_4.bmp,0.570571111
i20_16_5.bmp,0.524216667
i20_17_1.bmp,0.623931111
i20_17_2.bmp,0.703703333
i20_17_3.bmp,0.48048
i20_17_4.bmp,0.652421111
i20_17_5.bmp,0.393162222
i20_18_1.bmp,0.623931111
i20_18_2.bmp,0.581871111
i20_18_3.bmp,0.5
i20_18_4.bmp,0.45946
i20_18_5.bmp,0.45614
i20_19_1.bmp,0.646723333
i20_19_2.bmp,0.575498889
i20_19_3.bmp,0.532763333
i20_19_4.bmp,0.444444444
i20_19_5.bmp,0.384615556
i20_20_1.bmp,0.68421
i20_20_2.bmp,0.606837778
i20_20_3.bmp,0.532163333
i20_20_4.bmp,0.391813333
i20_20_5.bmp,0.301994444
i20_21_1.bmp,0.616958889
i20_21_2.bmp,0.52924
i20_21_3.bmp,0.444444444
i20_21_4.bmp,0.36036
i20_21_5.bmp,0.28655
i20_22_1.bmp,0.666666667
i20_22_2.bmp,0.567251111
i20_22_3.bmp,0.502924444
i20_22_4.bmp,0.456456667
i20_22_5.bmp,0.414414444
i20_23_1.bmp,0.660968889
i20_23_2.bmp,0.695156667
i20_23_3.bmp,0.646723333
i20_23_4.bmp,0.525525556
i20_23_5.bmp,0.350427778
i20_24_1.bmp,0.687134444
i20_24_2.bmp,0.564327778
i20_24_3.bmp,0.381381111
i20_24_4.bmp,0.219373333
i20_24_5.bmp,0.093567778
I21_01_1.bmp,0.612403333
i21_01_2.bmp,0.563307778
i21_01_3.bmp,0.498707778
i21_01_4.bmp,0.434108889
i21_01_5.bmp,0.387596667
i21_02_1.bmp,0.645502222
i21_02_2.bmp,0.614986667
i21_02_3.bmp,0.604651111
i21_02_4.bmp,0.534883333
i21_02_5.bmp,0.461111111
i21_03_1.bmp,0.488372222
i21_03_2.bmp,0.436314444
i21_03_3.bmp,0.351852222
i21_03_4.bmp,0.341085556
i21_03_5.bmp,0.284237778
i21_04_1.bmp,0.658914444
i21_04_2.bmp,0.669251111
i21_04_3.bmp,0.607045556
i21_04_4.bmp,0.592592222
i21_04_5.bmp,0.516666667
i21_05_1.bmp,0.633074444
i21_05_2.bmp,0.656331111
i21_05_3.bmp,0.568475556
i21_05_4.bmp,0.436507778
i21_05_5.bmp,0.333333333
i21_06_1.bmp,0.547425556
i21_06_2.bmp,0.486772222
i21_06_3.bmp,0.447154444
i21_06_4.bmp,0.388888889
i21_06_5.bmp,0.338624444
i21_07_1.bmp,0.558265556
i21_07_2.bmp,0.494444444
i21_07_3.bmp,0.462963333
i21_07_4.bmp,0.399471111
i21_07_5.bmp,0.351852222
i21_08_1.bmp,0.611111111
i21_08_2.bmp,0.539682222
i21_08_3.bmp,0.457364444
i21_08_4.bmp,0.359173333
i21_08_5.bmp,0.24031
i21_09_1.bmp,0.675
i21_09_2.bmp,0.687831111
i21_09_3.bmp,0.589946667
i21_09_4.bmp,0.418604444
i21_09_5.bmp,0.232557778
i21_10_1.bmp,0.701057778
i21_10_2.bmp,0.653438889
i21_10_3.bmp,0.571058889
i21_10_4.bmp,0.362433333
i21_10_5.bmp,0.214092222
I21_11_1.BMP,0.680216667
i21_11_2.bmp,0.599483333
i21_11_3.bmp,0.521164444
i21_11_4.bmp,0.333333333
i21_11_5.bmp,0.116278889
i21_12_1.bmp,0.643411111
i21_12_2.bmp,0.529715556
i21_12_3.bmp,0.666666667
i21_12_4.bmp,0.624338889
i21_12_5.bmp,0.224867778
I21_13_1.BMP,0.494708889
i21_13_2.bmp,0.410053333
i21_13_3.bmp,0.352303333
i21_13_4.bmp,0.260982222
i21_13_5.bmp,0.284237778
i21_14_1.bmp,0.656331111
i21_14_2.bmp,0.685636667
i21_14_3.bmp,0.661375556
i21_14_4.bmp,0.481481111
i21_14_5.bmp,0.405684444
i21_15_1.bmp,0.317073333
i21_15_2.bmp,0.363143333
i21_15_3.bmp,0.396825556
i21_15_4.bmp,0.417988889
i21_15_5.bmp,0.412698889
i21_16_1.bmp,0.680216667
i21_16_2.bmp,0.658914444
i21_16_3.bmp,0.634921111
i21_16_4.bmp,0.574074444
i21_16_5.bmp,0.51938
i21_17_1.bmp,0.593495556
i21_17_2.bmp,0.695766667
i21_17_3.bmp,0.484126667
i21_17_4.bmp,0.700258889
i21_17_5.bmp,0.394444444
i21_18_1.bmp,0.539682222
i21_18_2.bmp,0.479674444
i21_18_3.bmp,0.457672222
i21_18_4.bmp,0.401084444
i21_18_5.bmp,0.420634444
i21_19_1.bmp,0.597883333
i21_19_2.bmp,0.5323
i21_19_3.bmp,0.452381111
i21_19_4.bmp,0.404762222
i21_19_5.bmp,0.379844444
i21_20_1.bmp,0.663888889
i21_20_2.bmp,0.630491111
i21_20_3.bmp,0.632275556
i21_20_4.bmp,0.542635556
i21_20_5.bmp,0.426356667
i21_21_1.bmp,0.614986667
i21_21_2.bmp,0.571428889
i21_21_3.bmp,0.478835556
i21_21_4.bmp,0.402116667
i21_21_5.bmp,0.303523333
i21_22_1.bmp,0.595237778
i21_22_2.bmp,0.608465556
i21_22_3.bmp,0.49354
i21_22_4.bmp,0.374676667
i21_22_5.bmp,0.333333333
i21_23_1.bmp,0.679586667
i21_23_2.bmp,0.656084444
i21_23_3.bmp,0.630491111
i21_23_4.bmp,0.582011111
i21_23_5.bmp,0.31746
i21_24_1.bmp,0.653746667
i21_24_2.bmp,0.635658889
i21_24_3.bmp,0.555555556
i21_24_4.bmp,0.341463333
i21_24_5.bmp,0.058201111
I22_01_1.bmp,0.646198889
i22_01_2.bmp,0.581871111
i22_01_3.bmp,0.538461111
i22_01_4.bmp,0.461987778
i22_01_5.bmp,0.413105556
i22_02_1.bmp,0.622806667
i22_02_2.bmp,0.646723333
i22_02_3.bmp,0.608186667
i22_02_4.bmp,0.570175556
i22_02_5.bmp,0.508772222
i22_03_1.bmp,0.532763333
i22_03_2.bmp,0.482456667
i22_03_3.bmp,0.409356667
i22_03_4.bmp,0.34188
i22_03_5.bmp,0.3003
i22_04_1.bmp,0.641025556
i22_04_2.bmp,0.635327778
i22_04_3.bmp,0.603988889
i22_04_4.bmp,0.555555556
i22_04_5.bmp,0.478632222
i22_05_1.bmp,0.652046667
i22_05_2.bmp,0.631578889
i22_05_3.bmp,0.54131
i22_05_4.bmp,0.464912222
i22_05_5.bmp,0.353801111
i22_06_1.bmp,0.522522222
i22_06_2.bmp,0.471471111
i22_06_3.bmp,0.418128889
i22_06_4.bmp,0.396396667
i22_06_5.bmp,0.36036
i22_07_1.bmp,0.621082222
i22_07_2.bmp,0.564564444
i22_07_3.bmp,0.508772222
i22_07_4.bmp,0.432748889
i22_07_5.bmp,0.304843333
i22_08_1.bmp,0.605263333
i22_08_2.bmp,0.51462
i22_08_3.bmp,0.42042
i22_08_4.bmp,0.347578889
i22_08_5.bmp,0.282051111
i22_09_1.bmp,0.649572222
i22_09_2.bmp,0.614035556
i22_09_3.bmp,0.513513333
i22_09_4.bmp,0.37037
i22_09_5.bmp,0.22792
i22_10_1.bmp,0.648648889
i22_10_2.bmp,0.621082222
i22_10_3.bmp,0.555555556
i22_10_4.bmp,0.39886
i22_10_5.bmp,0.230994444
I22_11_1.BMP,0.595441111
i22_11_2.bmp,0.612535556
i22_11_3.bmp,0.473684444
i22_11_4.bmp,0.292397778
i22_11_5.bmp,0.096491111
i22_12_1.bmp,0.584795556
i22_12_2.bmp,0.641025556
i22_12_3.bmp,0.638176667
i22_12_4.bmp,0.48538
i22_12_5.bmp,0.307017778
I22_13_1.BMP,0.584045556
i22_13_2.bmp,0.492877778
i22_13_3.bmp,0.409356667
i22_13_4.bmp,0.319087778
i22_13_5.bmp,0.279202222
i22_14_1.bmp,0.641025556
i22_14_2.bmp,0.651234444
i22_14_3.bmp,0.640351111
i22_14_4.bmp,0.513513333
i22_14_5.bmp,0.45584
i22_15_1.bmp,0.339181111
i22_15_2.bmp,0.336257778
i22_15_3.bmp,0.357357778
i22_15_4.bmp,0.377193333
i22_15_5.bmp,0.415204444
i22_16_1.bmp,0.651651111
i22_16_2.bmp,0.60114
i22_16_3.bmp,0.672364444
i22_16_4.bmp,0.511695556
i22_16_5.bmp,0.584045556
i22_17_1.bmp,0.592592222
i22_17_2.bmp,0.666666667
i22_17_3.bmp,0.469135556
i22_17_4.bmp,0.692307778
i22_17_5.bmp,0.375375556
i22_18_1.bmp,0.57265
i22_18_2.bmp,0.520467778
i22_18_3.bmp,0.47076
i22_18_4.bmp,0.418128889
i22_18_5.bmp,0.361111111
i22_19_1.bmp,0.570175556
i22_19_2.bmp,0.570175556
i22_19_3.bmp,0.518518889
i22_19_4.bmp,0.444444444
i22_19_5.bmp,0.39886
i22_20_1.bmp,0.634503333
i22_20_2.bmp,0.637426667
i22_20_3.bmp,0.616958889
i22_20_4.bmp,0.54416
i22_20_5.bmp,0.405405556
i22_21_1.bmp,0.619883333
i22_21_2.bmp,0.55848
i22_21_3.bmp,0.517543333
i22_21_4.bmp,0.396011111
i22_21_5.bmp,0.292397778
i22_22_1.bmp,0.65812
i22_22_2.bmp,0.594594444
i22_22_3.bmp,0.54416
i22_22_4.bmp,0.494152222
i22_22_5.bmp,0.321637778
i22_23_1.bmp,0.702702222
i22_23_2.bmp,0.681286667
i22_23_3.bmp,0.578947778
i22_23_4.bmp,0.492877778
i22_23_5.bmp,0.233617778
i22_24_1.bmp,0.646723333
i22_24_2.bmp,0.602338889
i22_24_3.bmp,0.468468889
i22_24_4.bmp,0.250712222
i22_24_5.bmp,0.040935556
I23_01_1.bmp,0.631745556
i23_01_2.bmp,0.561904444
i23_01_3.bmp,0.529412222
i23_01_4.bmp,0.453967778
i23_01_5.bmp,0.415032222
i23_02_1.bmp,0.683006667
i23_02_2.bmp,0.649831111
i23_02_3.bmp,0.606348889
i23_02_4.bmp,0.55873
i23_02_5.bmp,0.480392222
i23_03_1.bmp,0.513072222
i23_03_2.bmp,0.463492222
i23_03_3.bmp,0.395424444
i23_03_4.bmp,0.362745556
i23_03_5.bmp,0.297385556
i23_04_1.bmp,0.624183333
i23_04_2.bmp,0.627451111
i23_04_3.bmp,0.591503333
i23_04_4.bmp,0.53268
i23_04_5.bmp,0.503267778
i23_05_1.bmp,0.673015556
i23_05_2.bmp,0.611111111
i23_05_3.bmp,0.565656667
i23_05_4.bmp,0.479365556
i23_05_5.bmp,0.372548889
i23_06_1.bmp,0.513072222
i23_06_2.bmp,0.48366
i23_06_3.bmp,0.447712222
i23_06_4.bmp,0.401961111
i23_06_5.bmp,0.366013333
i23_07_1.bmp,0.552287778
i23_07_2.bmp,0.427608889
i23_07_3.bmp,0.409523333
i23_07_4.bmp,0.382353333
i23_07_5.bmp,0.309764444
i23_08_1.bmp,0.660317778
i23_08_2.bmp,0.614378889
i23_08_3.bmp,0.519607778
i23_08_4.bmp,0.437908889
i23_08_5.bmp,0.307936667
i23_09_1.bmp,0.744107778
i23_09_2.bmp,0.673015556
i23_09_3.bmp,0.633986667
i23_09_4.bmp,0.473856667
i23_09_5.bmp,0.294117778
i23_10_1.bmp,0.663492222
i23_10_2.bmp,0.643791111
i23_10_3.bmp,0.558823333
i23_10_4.bmp,0.405228889
i23_10_5.bmp,0.266666667
I23_11_1.BMP,0.584126667
i23_11_2.bmp,0.507936667
i23_11_3.bmp,0.346405556
i23_11_4.bmp,0.249157778
i23_11_5.bmp,0.091503333
i23_12_1.bmp,0.6633
i23_12_2.bmp,0.638095556
i23_12_3.bmp,0.422222222
i23_12_4.bmp,0.320634444
i23_12_5.bmp,0.206348889
I23_13_1.BMP,0.504762222
i23_13_2.bmp,0.46128
i23_13_3.bmp,0.371428889
i23_13_4.bmp,0.27451
i23_13_5.bmp,0.287582222
i23_14_1.bmp,0.67619
i23_14_2.bmp,0.699346667
i23_14_3.bmp,0.562091111
i23_14_4.bmp,0.562091111
i23_14_5.bmp,0.4
i23_15_1.bmp,0.326984444
i23_15_2.bmp,0.330158889
i23_15_3.bmp,0.361904444
i23_15_4.bmp,0.379084444
i23_15_5.bmp,0.403174444
i23_16_1.bmp,0.703703333
i23_16_2.bmp,0.647618889
i23_16_3.bmp,0.647058889
i23_16_4.bmp,0.577777778
i23_16_5.bmp,0.634921111
i23_17_1.bmp,0.62963
i23_17_2.bmp,0.755555556
i23_17_3.bmp,0.536507778
i23_17_4.bmp,0.742856667
i23_17_5.bmp,0.431372222
i23_18_1.bmp,0.640523333
i23_18_2.bmp,0.627451111
i23_18_3.bmp,0.604575556
i23_18_4.bmp,0.561904444
i23_18_5.bmp,0.486927778
i23_19_1.bmp,0.634921111
i23_19_2.bmp,0.552381111
i23_19_3.bmp,0.513072222
i23_19_4.bmp,0.431745556
i23_19_5.bmp,0.380952222
i23_20_1.bmp,0.622222222
i23_20_2.bmp,0.56536
i23_20_3.bmp,0.454861111
i23_20_4.bmp,0.371428889
i23_20_5.bmp,0.295237778
i23_21_1.bmp,0.622222222
i23_21_2.bmp,0.53268
i23_21_3.bmp,0.457912222
i23_21_4.bmp,0.390476667
i23_21_5.bmp,0.267973333
i23_22_1.bmp,0.686274444
i23_22_2.bmp,0.653967778
i23_22_3.bmp,0.558823333
i23_22_4.bmp,0.51634
i23_22_5.bmp,0.444444444
i23_23_1.bmp,0.700336667
i23_23_2.bmp,0.656862222
i23_23_3.bmp,0.574603333
i23_23_4.bmp,0.417508889
i23_23_5.bmp,0.333333333
i23_24_1.bmp,0.650326667
i23_24_2.bmp,0.526143333
i23_24_3.bmp,0.408496667
i23_24_4.bmp,0.191918889
i23_24_5.bmp,0.087542222
I24_01_1.bmp,0.653967778
i24_01_2.bmp,0.561728889
i24_01_3.bmp,0.524691111
i24_01_4.bmp,0.460317778
i24_01_5.bmp,0.398147778
i24_02_1.bmp,0.716048889
i24_02_2.bmp,0.656862222
i24_02_3.bmp,0.570987778
i24_02_4.bmp,0.565078889
i24_02_5.bmp,0.503086667
i24_03_1.bmp,0.533333333
i24_03_2.bmp,0.473015556
i24_03_3.bmp,0.425396667
i24_03_4.bmp,0.365078889
i24_03_5.bmp,0.299382222
i24_04_1.bmp,0.650793333
i24_04_2.bmp,0.648147778
i24_04_3.bmp,0.614378889
i24_04_4.bmp,0.574074444
i24_04_5.bmp,0.507936667
i24_05_1.bmp,0.645062222
i24_05_2.bmp,0.592592222
i24_05_3.bmp,0.570987778
i24_05_4.bmp,0.447618889
i24_05_5.bmp,0.361111111
i24_06_1.bmp,0.51634
i24_06_2.bmp,0.485714444
i24_06_3.bmp,0.44127
i24_06_4.bmp,0.407407778
i24_06_5.bmp,0.365078889
i24_07_1.bmp,0.614197778
i24_07_2.bmp,0.507936667
i24_07_3.bmp,0.454248889
i24_07_4.bmp,0.320634444
i24_07_5.bmp,0.271604444
i24_08_1.bmp,0.660493333
i24_08_2.bmp,0.552381111
i24_08_3.bmp,0.450793333
i24_08_4.bmp,0.352941111
i24_08_5.bmp,0.29085
i24_09_1.bmp,0.666666667
i24_09_2.bmp,0.588235556
i24_09_3.bmp,0.503086667
i24_09_4.bmp,0.376543333
i24_09_5.bmp,0.222222222
i24_10_1.bmp,0.653967778
i24_10_2.bmp,0.647618889
i24_10_3.bmp,0.51746
i24_10_4.bmp,0.364197778
i24_10_5.bmp,0.205882222
I24_11_1.BMP,0.6
i24_11_2.bmp,0.521885556
i24_11_3.bmp,0.447712222
i24_11_4.bmp,0.285714444
i24_11_5.bmp,0.101852222
i24_12_1.bmp,0.631745556
i24_12_2.bmp,0.67619
i24_12_3.bmp,0.609427778
i24_12_4.bmp,0.388888889
i24_12_5.bmp,0.287036667
I24_13_1.BMP,0.45098
i24_13_2.bmp,0.415873333
i24_13_3.bmp,0.368254444
i24_13_4.bmp,0.320987778
i24_13_5.bmp,0.277777778
i24_14_1.bmp,0.666666667
i24_14_2.bmp,0.663492222
i24_14_3.bmp,0.593651111
i24_14_4.bmp,0.570987778
i24_14_5.bmp,0.515432222
i24_15_1.bmp,0.447531111
i24_15_2.bmp,0.488888889
i24_15_3.bmp,0.431745556
i24_15_4.bmp,0.407407778
i24_15_5.bmp,0.376543333
i24_16_1.bmp,0.663492222
i24_16_2.bmp,0.679012222
i24_16_3.bmp,0.606348889
i24_16_4.bmp,0.623456667
i24_16_5.bmp,0.542856667
i24_17_1.bmp,0.638888889
i24_17_2.bmp,0.719135556
i24_17_3.bmp,0.533951111
i24_17_4.bmp,0.746913333
i24_17_5.bmp,0.4
i24_18_1.bmp,0.533333333
i24_18_2.bmp,0.488215556
i24_18_3.bmp,0.43464
i24_18_4.bmp,0.457143333
i24_18_5.bmp,0.421568889
i24_19_1.bmp,0.619047778
i24_19_2.bmp,0.575163333
i24_19_3.bmp,0.530864444
i24_19_4.bmp,0.454248889
i24_19_5.bmp,0.428571111
i24_20_1.bmp,0.68254
i24_20_2.bmp,0.623456667
i24_20_3.bmp,0.574603333
i24_20_4.bmp,0.447618889
i24_20_5.bmp,0.390476667
i24_21_1.bmp,0.641975556
i24_21_2.bmp,0.536507778
i24_21_3.bmp,0.460317778
i24_21_4.bmp,0.373456667
i24_21_5.bmp,0.298412222
i24_22_1.bmp,0.64127
i24_22_2.bmp,0.558823333
i24_22_3.bmp,0.513072222
i24_22_4.bmp,0.37037
i24_22_5.bmp,0.304762222
i24_23_1.bmp,0.644444444
i24_23_2.bmp,0.669753333
i24_23_3.bmp,0.631745556
i24_23_4.bmp,0.56536
i24_23_5.bmp,0.254902222
i24_24_1.bmp,0.633986667
i24_24_2.bmp,0.593651111
i24_24_3.bmp,0.48254
i24_24_4.bmp,0.304762222
i24_24_5.bmp,0.046296667
I25_01_1.bmp,0.571428889
i25_01_2.bmp,0.519607778
i25_01_3.bmp,0.488888889
i25_01_4.bmp,0.431745556
i25_01_5.bmp,0.382715556
i25_02_1.bmp,0.615873333
i25_02_2.bmp,0.58642
i25_02_3.bmp,0.583333333
i25_02_4.bmp,0.495237778
i25_02_5.bmp,0.419047778
i25_03_1.bmp,0.444444444
i25_03_2.bmp,0.398147778
i25_03_3.bmp,0.361111111
i25_03_4.bmp,0.32381
i25_03_5.bmp,0.268518889
i25_04_1.bmp,0.710437778
i25_04_2.bmp,0.685185556
i25_04_3.bmp,0.654321111
i25_04_4.bmp,0.611111111
i25_04_5.bmp,0.581698889
i25_05_1.bmp,0.592592222
i25_05_2.bmp,0.584126667
i25_05_3.bmp,0.512345556
i25_05_4.bmp,0.428571111
i25_05_5.bmp,0.305555556
i25_06_1.bmp,0.488888889
i25_06_2.bmp,0.47619
i25_06_3.bmp,0.411764444
i25_06_4.bmp,0.385802222
i25_06_5.bmp,0.33642
i25_07_1.bmp,0.388888889
i25_07_2.bmp,0.349206667
i25_07_3.bmp,0.3367
i25_07_4.bmp,0.301587778
i25_07_5.bmp,0.304762222
i25_08_1.bmp,0.614378889
i25_08_2.bmp,0.561728889
i25_08_3.bmp,0.477124444
i25_08_4.bmp,0.352941111
i25_08_5.bmp,0.216048889
i25_09_1.bmp,0.648147778
i25_09_2.bmp,0.577777778
i25_09_3.bmp,0.469841111
i25_09_4.bmp,0.346405556
i25_09_5.bmp,0.148147778
i25_10_1.bmp,0.650793333
i25_10_2.bmp,0.619047778
i25_10_3.bmp,0.473015556
i25_10_4.bmp,0.238562222
i25_10_5.bmp,0.16358
I25_11_1.BMP,0.67619
i25_11_2.bmp,0.651234444
i25_11_3.bmp,0.595678889
i25_11_4.bmp,0.552468889
i25_11_5.bmp,0.511111111
i25_12_1.bmp,0.669753333
i25_12_2.bmp,0.644444444
i25_12_3.bmp,0.537036667
i25_12_4.bmp,0.558922222
i25_12_5.bmp,0.518518889
I25_13_1.BMP,0.536507778
i25_13_2.bmp,0.634921111
i25_13_3.bmp,0.409523333
i25_13_4.bmp,0.507936667
i25_13_5.bmp,0.336507778
i25_14_1.bmp,0.634921111
i25_14_2.bmp,0.571428889
i25_14_3.bmp,0.56536
i25_14_4.bmp,0.425396667
i25_14_5.bmp,0.345678889
i25_15_1.bmp,0.364197778
i25_15_2.bmp,0.326598889
i25_15_3.bmp,0.391975556
i25_15_4.bmp,0.441176667
i25_15_5.bmp,0.460317778
i25_16_1.bmp,0.657407778
i25_16_2.bmp,0.712963333
i25_16_3.bmp,0.64127
i25_16_4.bmp,0.617284444
i25_16_5.bmp,0.496732222
i25_17_1.bmp,0.623456667
i25_17_2.bmp,0.761904444
i25_17_3.bmp,0.498412222
i25_17_4.bmp,0.709876667
i25_17_5.bmp,0.365078889
i25_18_1.bmp,0.623456667
i25_18_2.bmp,0.562091111
i25_18_3.bmp,0.493826667
i25_18_4.bmp,0.444444444
i25_18_5.bmp,0.297385556
i25_19_1.bmp,0.574074444
i25_19_2.bmp,0.47619
i25_19_3.bmp,0.425925556
i25_19_4.bmp,0.421568889
i25_19_5.bmp,0.371428889
i25_20_1.bmp,0.630718889
i25_20_2.bmp,0.615873333
i25_20_3.bmp,0.555555556
i25_20_4.bmp,0.552468889
i25_20_5.bmp,0.450793333
i25_21_1.bmp,0.574603333
i25_21_2.bmp,0.495237778
i25_21_3.bmp,0.542856667
i25_21_4.bmp,0.380952222
i25_21_5.bmp,0.32381
i25_22_1.bmp,0.533951111
i25_22_2.bmp,0.472222222
i25_22_3.bmp,0.421568889
i25_22_4.bmp,0.377777778
i25_22_5.bmp,0.310457778
i25_23_1.bmp,0.700617778
i25_23_2.bmp,0.697531111
i25_23_3.bmp,0.685714444
i25_23_4.bmp,0.68254
i25_23_5.bmp,0.663492222
i25_24_1.bmp,0.628571111
i25_24_2.bmp,0.604937778
i25_24_3.bmp,0.514285556
i25_24_4.bmp,0.447531111
i25_24_5.bmp,0.307936667
